ghat,Qhat,t,y
0.5959442200826793,84.21198804704221,1,86
0.6228022304643092,75.9014387553962,0,110
0.28227768630618805,86.17127082876509,1,74
0.43742764207382706,74.8727289879958,1,68
0.08375879345725465,88.57182505665692,0,78
0.19759589995129886,80.6315639269896,0,88
0.41717649903148196,78.35614437338549,0,80
0.05216223863006002,72.8233183793612,0,64
0.26465382810415655,84.9296377016413,0,82
0.5913164557924849,71.44184626120949,1,64
0.12542990718638533,81.19284526065371,0,92
0.46134974502079895,71.4809167391453,1,76
0.7751119964816673,71.6281082924954,1,64
0.24915051705948807,81.9081048162405,0,82
0.5913924301878566,76.1459028410745,1,84
0.4658028049626587,89.96013688148159,0,84
0.1525539304329342,77.6761311893643,0,86
0.3977047305624406,82.30248427477459,0,80
0.3112973272513828,82.0729770262252,0,76
0.43604610898885265,84.23304929648592,0,94
0.5934441618237245,74.53351662694391,1,76
0.5465360383301915,82.13508597249341,1,76
0.38777377497168225,86.5521250048601,0,80
0.7574367565015875,81.1684220984389,1,64
0.04742260307244325,71.26839660342979,0,56
0.6477118106742111,76.46594696022458,0,68
0.025649689325173777,77.1938920564515,0,84
0.524365219312161,80.4630795895643,1,52
0.06003187346211388,69.0672437004626,1,100
0.7147882896097334,76.47639845655401,1,88
0.22267945627901042,80.587824017621,0,76
0.2487701542670188,80.9941569910973,0,86
0.26171530303868373,78.8603580081599,0,90
0.12008995843353927,81.4072565203721,0,78
0.5562968009143455,79.9050255445528,1,82
0.3587702694324462,73.6099624079514,0,92
0.513316433652875,72.71813265276809,0,70
0.14966408462511518,74.88696231298701,1,62
0.5042986178332459,79.7217109299836,1,112
0.49275869762385444,75.27896898307701,1,74
0.7755741784626975,82.6767819853955,0,80
0.5351632643484935,77.54321554324001,1,84
0.19186176574440594,79.5574555334361,0,100
0.5700232570609575,78.4876155632665,1,66
0.08873731411259914,76.8877794276943,0,90
0.45852110716978234,77.9234472809993,1,0
0.8159416032403756,75.5081569158442,1,106
0.2678362360947676,76.77424648328521,0,78
0.7471567084890087,80.67047908426031,0,90
0.6174997234170484,71.82884863345899,1,48
0.590652046712769,80.73343446047849,1,84
0.5077668315294922,76.0351247735214,1,86
0.26237861872213003,74.13461880062108,0,88
0.3248006049627913,84.9566694502076,0,70
0.08883331479711543,80.0727373403449,0,80
0.5447764484138374,86.0945501546585,0,76
0.2621380563013464,83.3954791188053,0,72
0.6340277144639253,81.24384770178601,0,102
0.21134189280912513,87.2298930747972,0,66
0.5988149328749917,82.4890777226308,1,80
0.1477767237547588,77.5285869088715,0,40
0.592991337961302,73.4876674833992,1,70
0.8029672764477677,76.10356372835359,1,88
0.2615478142785137,75.5612077362366,0,78
0.5369981395265152,78.47029404476959,1,76
0.36442191716426986,84.69529627137871,0,82
0.555109360281185,80.1690785200307,1,68
0.43333923090328746,79.0060224634269,0,90
0.8020250472899247,76.3466599328559,0,50
0.1047898594455417,77.3836585200126,1,76
0.5920236372322051,82.0719838138763,0,78
0.5734960908686555,83.18188429261791,0,78
